"","disasterNumber","state.x","county","city","zipCode","validRegistrations","totalInspected","totalInspectedWithNoDamage","totalWithModerateDamage","totalWithMajorDamage","totalWithSubstantialDamage","approvedForFemaAssistance","totalApprovedIhpAmount","repairReplaceAmount","rentalAmount","otherNeedsAmount","approvedBetween1And10000","approvedBetween10001And25000","approvedBetween25001AndMax","totalMaxGrants","id","femaDeclarationString","state.y","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate"
"2606",1551,"FL","Palm Beach (County)","GREENACRES","33415",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aede96","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2607",1551,"FL","Palm Beach (County)","WEST PALM BEACH","33417",18,6,18,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aede98","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2608",1551,"FL","Palm Beach (County)","WEST PALM BEACH","33418",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aede9a","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2609",1551,"FL","Palm Beach (County)","BELLE GLADE","33430",138,98,138,0,0,0,41,39997.38,0,10320,29677.38,41,0,0,0,"624804b4cbab24a500aede9d","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2610",1551,"FL","Palm Beach (County)","BOCA RATON","33434",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedea0","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2611",1551,"FL","Palm Beach (County)","BOYNTON BEACH","33436",7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedea3","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2612",1551,"FL","Palm Beach (County)","BOYNTON BEACH","33437",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedea4","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2613",1551,"FL","Martin (County)","HOBE SOUND","33455",7,6,7,0,0,0,3,2114.93,0,0,2114.93,3,0,0,0,"624804b4cbab24a500aedea9","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2614",1551,"FL","Palm Beach (County)","LANTANA","33462",4,4,4,0,0,0,1,869.77,0,0,869.77,1,0,0,0,"624804b4cbab24a500aedeb1","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2615",1551,"FL","Palm Beach (County)","LAKE WORTH","33463",4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedeb3","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2616",1551,"FL","Palm Beach (County)","TEQUESTA","33469",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedeb6","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2617",1551,"FL","Palm Beach (County)","JUPITER","33478",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedeba","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2618",1551,"FL","Palm Beach (County)","BOCA RATON","33487",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedebd","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2619",1551,"FL","Pasco (County)","ZEPHYRHILLS","33542",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedec2","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2620",1551,"FL","Polk (County)","LAKELAND","33801",24,17,24,0,0,0,2,6062.86,0,2568,3494.86,2,0,0,0,"624804b4cbab24a500aedec5","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2621",1551,"FL","Jackson (County)","LAKELAND","33805",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedec8","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2622",1551,"FL","Polk (County)","LAKELAND","33809",4,3,4,0,0,0,1,1079.67,0,0,1079.67,1,0,0,0,"624804b4cbab24a500aedeca","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2623",1551,"FL","Polk (County)","LAKELAND","33813",1,1,1,0,0,0,1,2485.88,0,918,1567.88,1,0,0,0,"624804b4cbab24a500aedecd","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2624",1551,"FL","Polk (County)","BARTOW","33830",8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aeded4","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2625",1551,"FL","Polk (County)","WAVERLY","33877",14,13,14,0,0,0,2,8509.83,0,2320,6189.83,2,0,0,0,"624804b4cbab24a500aedee9","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2626",1551,"FL","Polk (County)","EAGLE LAKE","33889",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedeee","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2627",1551,"FL","Polk (County)","DAVENPORT","33896",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedeef","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2628",1551,"FL","Lee (County)","FORT MYERS","33901",6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedef1","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2629",1551,"FL","Lee (County)","FORT MYERS","33905",4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedef4","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2630",1551,"FL","Lee (County)","FORT MYERS","33907",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedef5","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2631",1551,"FL","Lee (County)","BOKEELIA","33922",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedefe","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2632",1551,"FL","Lee (County)","SANIBEL","33957",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf01","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2633",1551,"FL","Lee (County)","CAPE CORAL","33990",3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf03","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2634",1551,"FL","Lee (County)","BONITA SPRINGS","34135",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf05","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2635",1551,"FL","Manatee (County)","BRADENTON","34210",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf0c","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2636",1551,"FL","Manatee (County)","PALMETTO","34221",11,9,11,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf0d","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2637",1551,"FL","Marion (County)","BELLEVIEW","34420",1,1,1,0,0,0,1,835.97,0,0,835.97,1,0,0,0,"624804b4cbab24a500aedf11","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2638",1551,"FL","Marion (County)","DUNNELLON","34431",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf14","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2639",1551,"FL","Marion (County)","DUNNELLON","34432",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf15","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2640",1551,"FL","Citrus (County)","DUNNELLON","34433",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf16","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2641",1551,"FL","Citrus (County)","HERNANDO","34442",5,4,5,0,0,0,1,1016,0,1016,0,1,0,0,0,"624804b4cbab24a500aedf18","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2642",1551,"FL","Marion (County)","OCALA","34471",7,3,7,0,0,0,1,1477.41,0,0,1477.41,1,0,0,0,"624804b4cbab24a500aedf1e","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2643",1551,"FL","Marion (County)","OCALA","34474",18,13,18,0,0,0,7,12384.19,0,6096,6288.19,7,0,0,0,"624804b4cbab24a500aedf21","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2644",1551,"FL","Marion (County)","OCALA","34475",33,31,33,0,0,0,15,23177.18,0,13762,9415.18,15,0,0,0,"624804b4cbab24a500aedf22","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2645",1551,"FL","Marion (County)","OCALA","34482",10,7,10,0,0,0,3,5462.34,0,2844,2618.34,3,0,0,0,"624804b4cbab24a500aedf27","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2646",1551,"FL","St. Lucie (County)","PORT SAINT LUCIE","34593",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf2a","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2647",1551,"FL","Lake (County)","CLERMONT","34711",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf31","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2648",1551,"FL","Osceola (County)","KISSIMMEE","34743",11,8,11,0,0,0,2,4304,0,4304,0,2,0,0,0,"624804b4cbab24a500aedf37","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2649",1551,"FL","Orange (County)","OCOEE","34761",5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf3f","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2650",1551,"FL","Orange (County)","WINTER GARDEN","34787",7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf44","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2651",1551,"FL","St. Lucie (County)","FORT PIERCE","34949",9,6,9,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf48","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2652",1551,"FL","St. Lucie (County)","FORT PIERCE","34954",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf4d","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2653",1551,"FL","St. Lucie (County)","FORT PIERCE","34981",5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf55","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2654",1551,"FL","Walton (County)","FORT PIERCE","34982",1,1,1,0,0,0,1,449,0,0,0,1,0,0,0,"624804b4cbab24a500aedf57","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2655",1551,"FL","Osceola (County)","SAINT CLOUD","34772",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf42","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2656",1551,"FL","St. Lucie (County)","FORT PIERCE","34945",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf45","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2657",1551,"FL","Martin (County)","OKEECHOBEE","34974",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf53","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2658",1551,"FL","Okeechobee (County)","OKEECHOBEE","34974",11,5,11,0,0,0,2,6007.31,0,1914,4093.31,2,0,0,0,"624804b4cbab24a500aedf54","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2659",1551,"FL","Martin (County)","STUART","34994",9,4,9,0,0,0,1,1422,0,1422,0,1,0,0,0,"624804b4cbab24a500aedf5b","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2660",1551,"FL","Martin (County)","STUART","34996",5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf5c","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2661",1551,"FL","Citrus (County)","FLORAL CITY","34436",1,1,1,0,0,0,1,383.39,0,0,383.39,1,0,0,0,"624804b4cbab24a500aedf17","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2662",1551,"FL","Citrus (County)","HOMOSASSA","34448",4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf1a","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2663",1551,"FL","Marion (County)","OCALA","34476",1,1,1,0,0,0,1,280.74,0,0,280.74,1,0,0,0,"624804b4cbab24a500aedf23","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2664",1551,"FL","Pasco (County)","HOLIDAY","34690",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf30","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2665",1551,"FL","Lake (County)","FRUITLAND PARK","34731",1,1,1,0,0,0,1,1374,0,1374,0,1,0,0,0,"624804b4cbab24a500aedf32","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2666",1551,"FL","Osceola (County)","KISSIMMEE","34741",14,10,14,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedf36","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2667",1551,"FL","Palm Beach (County)","LAKE PARK","33403",11,4,11,0,0,0,1,2217.46,0,1646,571.46,1,0,0,0,"624804b4cbab24a500aede81","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2668",1551,"FL","Palm Beach (County)","WEST PALM BEACH","33406",10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aede8c","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2669",1551,"FL","Palm Beach (County)","WELLINGTON","33414",10,6,10,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aede95","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2670",1551,"FL","Palm Beach (County)","BOYNTON BEACH","33426",4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aede9b","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2671",1551,"FL","Palm Beach (County)","BOCA RATON","33432",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aede9e","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2672",1551,"FL","Palm Beach (County)","DELRAY BEACH","33445",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedea7","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2673",1551,"FL","Palm Beach (County)","DELRAY BEACH","33446",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aedea8","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2674",1551,"FL","Escambia (County)","CANTONMENT","32533",826,710,826,0,0,0,538,1061918.63,0,285861,696224.23,528,10,0,0,"624804b4cbab24a500aeddc7","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2675",1551,"FL","Escambia (County)","ENSLEY","32534",1,1,1,0,0,0,1,2069.3,0,0,2069.3,1,0,0,0,"624804b4cbab24a500aeddca","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
"2676",1551,"FL","Walton (County)","DESTIN","32541",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b4cbab24a500aeddd3","DR-1551-FL","FL","DR","2004-09-16T15:00:00.000Z",2004,"Hurricane","HURRICANE IVAN",0,0,1,1,"2004-09-13T14:41:00.000Z","2004-11-17T11:11:00.000Z","2020-09-15T23:59:00.000Z"
